ID,Date,Tweet,Reply_count,Retweet_count,Like_count
1309261328222216195,2020-09-24 22:40:00+00:00,"Once again, we are called to ask ourselves whether justice could be equally applied in America. But what's clear is that today in America, Black women deserve better.",4676,16901,105587
1309254305346727941,2020-09-24 22:12:05+00:00,"The Trump Administration says ""the entire ACA must fall.""

They are arguing to strip millions of Americans of health care in the middle of a pandemic.

We can't let him win. https://t.co/bcwiGz1HOn",1913,6033,15176
1309235386242215940,2020-09-24 20:56:55+00:00,"In-person early voting should be easy and convenient for all. The Flint, MI City Clerk's office will be open the last three weekends before Election Day for folks to cast their ballots. It's an example that cities and states across the country should follow.",1885,12028,57525
1309233591654776833,2020-09-24 20:49:47+00:00,"Michigan — You don’t have to wait until November 3rd to cast your ballot, early voting begins today across the state.

It's easy and it's important: head to https://t.co/iKOSl3K6fS to make your plan to vote early. https://t.co/KUDDuF8NZW",870,4301,12206
1309229372344283138,2020-09-24 20:33:01+00:00,"En el Día de la Virgen de las Mercedes, acompaño en solidaridad a todos los defensores de derechos humanos de Cuba, Nicaragua y Venezuela, y rezo por la liberación de todos los presos políticos.",505,1257,6444
1309229177619578888,2020-09-24 20:32:14+00:00,"On this Feast Day of Our Lady of Mercy, I stand in solidarity with all defenders of human rights from Cuba, Nicaragua, and Venezuela — and pray for the freedom of all political prisoners.",1954,6429,36413
1309222572957949952,2020-09-24 20:06:00+00:00,Florida — I'm counting on you to vote and help us win the battle for the soul of this nation. Ballots are being sent out today across the state — head to https://t.co/uAcduFyKm5 to request yours.,4063,8362,33634
1309163181605113857,2020-09-24 16:10:00+00:00,"We are a more just, more equal nation because of Justice Ginsburg. Now it’s up to all of us to carry on her fight. https://t.co/kFJygqQN0t",1876,9660,38080
1308965630104616961,2020-09-24 03:05:00+00:00,"Even amidst the profound grief &amp; anger today's decision generated, violence is never &amp; can never be the answer. Those who engage in it must be held accountable. Jill &amp; I are keeping the officers shot tonight in Louisville in our prayers. We wish them both a swift &amp; full recovery.",7430,16958,109279
1308959338384384002,2020-09-24 02:40:00+00:00,"The 200,000 people we've lost to COVID-19 weren't nobodies, Mr. President.

They were our parents and grandparents, sons and daughters, friends and co-workers.

They were Americans. https://t.co/EcdaEiwgUS",3803,9710,29158
1308954305278468096,2020-09-24 02:20:00+00:00,"As Juan Guaidó speaks about the Venezuelan humanitarian crisis and the crimes against humanity perpetrated by Maduro, I reaffirm my commitment to stand with the Venezuelan people.

A Biden-Harris administration will always champion democracy and human rights around the world. https://t.co/N2uhrYOBcx",3714,3756,14458
1308951033826160641,2020-09-24 02:07:00+00:00,"We must continue to speak Breonna Taylor’s name, support her family still in grieving, and never give up on ensuring the full promise of America for every American. https://t.co/KJU21tQq4B",7634,8128,42862
1308812711652802563,2020-09-23 16:57:21+00:00,"To build our nation back better than before, we have to advance racial equity across the American economy. I’m in Charlotte, North Carolina, with @CP3 to discuss how we’ll get it done. Tune in. https://t.co/sSA8GZqX5J",3289,2984,11155
1308803310464376833,2020-09-23 16:20:00+00:00,"Asking for money isn’t my favorite part of running for president. But we’re coming up on our final end-of-quarter deadline of the campaign and need your help to hit our goal.

If you’re able, please chip in today: https://t.co/H1rd6fUATL",7308,3684,12536
1308789469131075591,2020-09-23 15:25:00+00:00,"This is our moment to tackle systemic racism head-on and build a nation true to our founding ideals. A nation where all men and women are not only created equal — but treated equally. 

Here's how we'll advance racial economic equity: https://t.co/Tjgyn1gR2V",2035,3173,11016
1308769085170229250,2020-09-23 14:04:00+00:00,"I’ve dealt with guys like Donald Trump my whole life.

Guys who look down on you because they’ve got a lot of money.

Guys who think they’re better than you.

Guys who inherited everything they ever got in life — and then squandered it. https://t.co/o4q5M6VuJC",14027,15072,65651
1308580592938778624,2020-09-23 01:35:00+00:00,"We can’t let 2016 repeat itself. There’s simply too much on the line for anyone to sit this election out.

Get registered to vote today: https://t.co/eoxT07d7QB

#NationalVoterRegistrationDay https://t.co/teVRgVxeeJ",2471,6890,22667
1308559201958985729,2020-09-23 00:10:00+00:00,"Cindy — I'm deeply honored to have your support and your friendship. This election is bigger than any one political party. It requires all of us to come together as one America to restore the soul of the nation. Together, we'll get it done. https://t.co/Cwv27QuNVo",3303,27283,177566
1308557465764507652,2020-09-23 00:03:06+00:00,"To celebrate #NationalVoterRegistrationDay, we're hosting a virtual rally with @cristela9, @theebillyporter, @chloexhalle, and more! Tune in now — and make sure to register to vote at https://t.co/eoxT07uII9. https://t.co/nUjEE6Gi9L",566,1187,4036
1308551400473817088,2020-09-22 23:39:00+00:00,"We have the power to write the future we want for our country — and it starts at the ballot box. 

Register to vote today and let’s change the course of history, together. #NationalVoterRegistrationDay https://t.co/eoxT07uII9",929,2212,8062
1308541590382682113,2020-09-22 23:00:01+00:00,"Let me be very clear, @realDonaldTrump: Not a single one of the 200,000 Americans we've lost to this virus was a ""nobody."" https://t.co/0Inut60nCP",3694,21080,73694
1308500313909997568,2020-09-22 20:16:00+00:00,"The last four years come down to the next 42 days. This is our moment — and if you vote, we’ll win.

Head to https://t.co/eoxT07d7QB and get registered today. #NationalVoterRegistrationDay https://t.co/jsFBz2NkXN",1716,6572,20672
1308488739509866496,2020-09-22 19:30:00+00:00,"Donald Trump sees the world from Park Avenue.

I see the world from where I grew up: Scranton, Pennsylvania.",12193,18414,154765
1308474645000138758,2020-09-22 18:34:00+00:00,It didn’t have to be this bad. https://t.co/R2WqNeauiu,4472,20328,89014
1308451240838344706,2020-09-22 17:01:00+00:00,"200,000 Americans have died from this virus.

It’s a staggering number that’s hard to wrap your head around. But behind every COVID-19 death is a family and community that will never again be the same.

There’s a devastating human toll to this pandemic — and we can’t forget that.",2061,7283,30339
1308423054834401281,2020-09-22 15:09:00+00:00,"While other nations worked around the clock to get this virus under control, our president was too busy tweeting and golfing.

Now, nearly 200,000 Americans have died.

It didn’t have to happen this way. https://t.co/RqdLtARlRW",3432,12918,31524
1308394869153361926,2020-09-22 13:17:00+00:00,"Today, we'll pass another grim milestone in this pandemic: 200,000 American lives lost.

Jill and I are keeping everyone who's hurting in our prayers. No words can numb your pain, but know the nation grieves with you.

Today is dark, but we will overcome this. Keep the faith.",2853,11737,62762
1308205622039437312,2020-09-22 00:45:00+00:00,"Donald Trump ran for office saying he would represent the forgotten men and women of this country — and as soon as he got in office, he forgot about us.",34611,26250,166398
1308195555940749316,2020-09-22 00:05:00+00:00,"When the virus came, President Trump wasn’t thinking about you, he was thinking about his own reelection.

It’s how Trump looks at the world: It’s always about him, never about us.

You deserve a president who will put you first.",9005,23822,132860
1308187250883284994,2020-09-21 23:32:00+00:00,"Thank you for the warm welcome, Manitowoc! With the help of companies like Wisconsin Aluminum Foundry, we're going to revitalize American manufacturing and make sure the future is made here in America. https://t.co/G2IPTLrhHZ",1729,4681,26487
1308125298836172800,2020-09-21 19:25:49+00:00,"In this moment, we're facing both a public health crisis and an economic crisis because Donald Trump failed to do his job. I'm in Manitowoc, Wisconsin, to discuss what I'll do to get our nation back on track. Tune in. https://t.co/kMjzL2GAi7",3066,4266,15214
1308050854352695296,2020-09-21 14:30:00+00:00,"If this reporting is true, this complaint is deeply concerning and needs to be independently investigated immediately. These women are entitled to be treated with dignity and respect. Practices like this would end in a Biden Administration. https://t.co/Yrf3qW5f7E",2789,11152,40859
1307831910089990144,2020-09-21 00:00:00+00:00,Let me be clear: LGBTQ+ rights are human rights — and “LGBT-free zones” have no place in the European Union or anywhere in the world. https://t.co/zc8YvSq6iN,3181,11787,62426
1307825366396891136,2020-09-20 23:34:00+00:00,"Justice Ruth Bader Ginsburg was proof that courage, conviction, and moral clarity can change not just the law — but also the world. https://t.co/G50Y2KBtWL",2104,6301,31248
1307806086662156288,2020-09-20 22:17:23+00:00,"On the third anniversary of Hurricane Maria, it’s not enough to just remember the devastation wrought by the storm. We must act to ensure nothing like it ever happens again and to ensure Puerto Rico gets the full dignity and respect it deserves. https://t.co/2zOkcVkYEz",625,2024,9333
1307806085680594944,2020-09-20 22:17:23+00:00,"En el tercer aniversario del huracán María, no es suficiente recordar la devastación provocada por la tormenta. Debemos actuar para asegurarnos de que nada como esto vuelva a suceder y asegurar que Puerto Rico reciba la dignidad y el respeto que se merece. https://t.co/x0Hvmq7Qnz",1061,2721,9907
1307775538237333504,2020-09-20 20:16:00+00:00,Our frontline workers have sacrificed so much during this pandemic — the least President Trump could do is tell them the truth. https://t.co/TuLCCfnRHx,2560,15220,35081
1307751763114557440,2020-09-20 18:41:31+00:00,Tune in as I deliver remarks on the passing of Justice Ruth Bader Ginsburg and the future of the Supreme Court. https://t.co/i9CleOZIol,1791,2731,11594
1307747067960258560,2020-09-20 18:22:52+00:00,Tune in as I deliver remarks on the passing of Justice Ruth Bader Ginsburg and the future of the Supreme Court. https://t.co/hXc7OOykxh,998,2060,8746
1307726217257259009,2020-09-20 17:00:01+00:00,Honor and decency are on the ballot this November. https://t.co/pWmWySJAs5,6488,11646,54884
1307703815630540802,2020-09-20 15:31:00+00:00,"It was my honor to preside over Justice Ginsburg’s confirmation hearings, and to support her accession to the Supreme Court. Her opinions, and her dissents, will shape the basis of our law for generations to come — and we’ll be a more just and equal nation because of it. https://t.co/SmZD2KyyyG",1088,7981,46929
1307491919384260609,2020-09-20 01:29:00+00:00,I’m Joe Biden and I approve this message. https://t.co/TuRZXPE5xK,27991,262135,956764
1307456938716749825,2020-09-19 23:10:00+00:00,We must win.,31291,58274,498266
1307445614184198151,2020-09-19 22:25:00+00:00,"The Supreme Court is on the ballot. And the outcome will impact everything from health care to civil rights — affecting generations to come. 

Vote. Our future depends on it. https://t.co/Hy8C4mIL2M",3488,13478,57039
1307424474938122245,2020-09-19 21:01:00+00:00,"Justice Ruth Bader Ginsburg fought for all of us. She was a giant of the Court and unflinching in her pursuit of equal justice under the law. Because of her life’s work, we are closer to that more perfect union we’ve always strived to be. https://t.co/o30ZCuj10G",1393,7012,33805
1307396540932280320,2020-09-19 19:10:00+00:00,Justice Ruth Bader Ginsburg inspired us all. https://t.co/vQQiB1oQ2J,1753,15304,80798
1307146895802785792,2020-09-19 02:38:00+00:00,"Let me be clear: The voters should pick a President, and that President should select a successor to Justice Ginsburg.",42065,79018,518826
1307145637595459587,2020-09-19 02:33:00+00:00,"Ruth Bader Ginsburg stood for all of us. She was an American hero, a giant of legal doctrine, and a relentless voice in the pursuit of that highest American ideal: Equal Justice Under Law. May her memory be a blessing to all people who cherish our Constitution and its promise.",3517,43489,303851
1307095809226235904,2020-09-18 23:15:00+00:00,"Jill and I wish our friends in the Jewish community a very healthy and happy New Year. As we mark this new beginning, let us commit to pursuing peace and justice in the year ahead. #RoshHashanah",1360,5917,55193
1307093292937428992,2020-09-18 23:05:00+00:00,"Amy is right: our democracy depends on your vote. And you don't have to wait until November to cast your ballot.

If you're in Minnesota, head to https://t.co/NGRGPSBJok and make your plan to vote today. https://t.co/l5tXeDRdtT",1014,2628,10872
1307076903296274432,2020-09-18 21:59:52+00:00,"Now, it's time to vote. Make your plan today. #NationalBlackVoterDay https://t.co/Hy8C4mIL2M",691,1510,7253
1307076683044806657,2020-09-18 21:59:00+00:00,"Let's be honest: my campaign wouldn't be here if it weren't for the support of Black Americans. And I know we don't have a chance to win without your support.

I'll do everything I can to earn your vote—and together, we'll build a nation that works for all. #NationalBlackVoterDay https://t.co/5JPtuHey5Z",2291,3599,15292
1307067371903954946,2020-09-18 21:22:00+00:00,"Virginia — early voting is now open! The future of our country is on the ballot, and your voice is absolutely critical to deciding who we are as a nation.
 
This is our moment.
 
Head to https://t.co/rqHXR7xuqW to make a plan to vote.
 
Democracy depends on it. https://t.co/VNlujjvN7F",1209,4569,21252
1307062087126982656,2020-09-18 21:01:00+00:00,"Frankie — I'm honored to have your support and couldn't agree more: We are at our best when we act as one America. Together, we're going to unite the country and restore the soul of the nation. https://t.co/0VFApM5Oee",873,3496,12585
1307047965945524224,2020-09-18 20:04:53+00:00,"A Biden-Harris administration will create millions of good-paying, union jobs and ensure the future is made in America — by all of America. I’m speaking live from Hermantown, MN on how we’ll get it done. Tune in. https://t.co/ZFxVgWUt7n",1911,2898,9891
1307025345082724352,2020-09-18 18:35:00+00:00,"I can't believe I have to say this, but if I'm elected president, I won't put a climate change denier — one who called the scientific community ""a bunch of thugs"" — in charge of the National Oceanic and Atmospheric Administration. https://t.co/FcRtv8ZcYS",2474,10342,44646
1307002947285315586,2020-09-18 17:06:00+00:00,"When we needed Donald Trump to tell the truth about COVID-19, he lied to us.

When we needed him to take action to contain its spread, he spent his days golfing.

When we needed a president the most, he was nowhere to be found.

It's unforgivable.",5510,14733,68700
1306975013355089922,2020-09-18 15:15:00+00:00,"Donald Trump claimed he would be ""the greatest jobs president God ever created.""

But the fact is he's the worst jobs president in recorded history.

We can't afford another four years of his failed leadership. https://t.co/uW10KJhMsV",7111,27945,63031
1306778468034650112,2020-09-18 02:14:00+00:00,"Folks, I just wrapped up my first CNN Town Hall of the general election. We’re in the home stretch of this campaign and your support matters more than ever.

Chip in to help us keep tonight’s momentum going: https://t.co/J2E4dtxGEK",3568,4037,20078
1306777461557022730,2020-09-18 02:10:00+00:00,What the hell makes you think I need an Ivy League degree to be president? #BidenTownHall https://t.co/fzoMjYTlZ4,3625,10922,55645
1306772679802920960,2020-09-18 01:51:00+00:00,"Unlike President Trump, I’ll be a president for all Americans — not just the ones who vote for me. #BidenTownHall https://t.co/2lttWNRl5n",2496,7399,34788
1306766136747470848,2020-09-18 01:25:00+00:00,"Here's the deal: I've condemned every form of violence, no matter what the source is. President Trump has not. #BidenTownHall https://t.co/kqoaJRLYMn",3830,6378,24575
1306765130210795520,2020-09-18 01:21:00+00:00,"As president, I will bring Americans together and finally deliver much needed policing reform. #BidenTownHall https://t.co/7iwYuXOS2p",1799,4678,19672
1306763872020422656,2020-09-18 01:16:00+00:00,You lost your freedom because President Trump didn't act. #BidenTownHall https://t.co/wOOeSSNmH6,2767,15651,55064
1306759593607852032,2020-09-18 00:59:00+00:00,I’m in this race to fight for the hardworking Americans who wake up every single day and make our country run. #BidenTownHall https://t.co/vOiOl9UK5f,1194,4297,16990
1306756070585573378,2020-09-18 00:45:00+00:00,"I'll tell you what takes away your freedom: not being able to see your kid, go to the football game, or see your mom or dad in the hospital. That's what is costing us our freedom. #BidenTownHall https://t.co/YM57H8lv2K",2321,8454,30976
1306753050623836161,2020-09-18 00:33:00+00:00,"The choice in this election couldn’t be more clear.

We can choose four more years of Donald Trump’s dark and divisive politics.

Or we can choose a path of hope and light—and build a better future for all.

Chip in to help us win. #BidenTownHall https://t.co/a1aSMb7x1G",1342,2773,9844
1306750785879973888,2020-09-18 00:24:00+00:00,This election is Scranton vs. Park Avenue.,11597,15004,110364
1306749527366410240,2020-09-18 00:19:00+00:00,President Trump knew how deadly COVID-19 was and did nothing. It’s close to criminal. #BidenTownHall https://t.co/OL3uIA1QSZ,3030,6745,24703
1306742229352902656,2020-09-17 23:50:00+00:00,"I’m about to take the stage for tonight’s Town Hall in Scranton, Pennsylvania. Tune in to @CNN now to watch live. https://t.co/zi0P1gcAiU",1179,2296,12730
1306734679601668098,2020-09-17 23:20:00+00:00,"Donald Trump wants to give his rich friends another tax cut, so they pay a lower tax rate than tens of millions of essential workers and middle class Americans.

We need a president who cares about more than the wealthy and well-connected.",3223,10379,46108
1306721341832216576,2020-09-17 22:27:00+00:00,"I’m looking forward to being back in my home town of Scranton, Pennsylvania, for tonight’s CNN Town Hall. Tune in at 8 PM ET to watch. https://t.co/yHez7c4gaq",1343,3108,14425
1306695924308013056,2020-09-17 20:46:00+00:00,"No surprise, Donald Trump is lying about my tax plan. Here’s the truth about how I’ll make corporations pay their fair share while ensuring Americans making under $400,000 don’t pay a penny more. https://t.co/0cpJjpCS33",2146,9759,29132
1306669797623517184,2020-09-17 19:02:11+00:00,"Ahead of #RoshHashanah, Jill and I want to wish everyone in the Jewish community a very happy, healthy, and sweet New Year. Tune in to our virtual event: https://t.co/ECEfGRqX5n",669,1834,8070
1306661700054196227,2020-09-17 18:30:00+00:00,"The 100 richest Americans have made more than $300 billion during the COVID-19 crisis.
 
Now, in the middle of a pandemic and economic crisis, Donald Trump wants to give them a $29 billion tax break.
 
Let that sink in.",3347,22616,75950
1306644082597531654,2020-09-17 17:20:00+00:00,"If you make under $400,000, you will not pay a penny more in taxes when I'm president.

The super-wealthy and big corporations will finally pay their fair share — and we'll invest that money in working families.

We're going to reward work — not wealth.",16772,40423,211176
1306620175106465796,2020-09-17 15:45:00+00:00,".@realDonaldTrump, the job is to be president of all Americans. For the love of God start acting like it. https://t.co/kkHf9aWZmR",5692,26388,148785
1306612373722030081,2020-09-17 15:14:00+00:00,"We've had to endure President Trump's incompetence and dishonesty when it comes to testing, wearing masks, and socially distancing. 
 
We can't afford a repeat of those fiascos with a COVID-19 vaccine.

The stakes are too high.",6285,10909,52498
1306594254765068288,2020-09-17 14:02:00+00:00,"Yesterday, I met with some of our nation's top experts to discuss how we distribute a safe and effective COVID-19 vaccine. If I win this election, I know that there won't be a minute to waste. I'll get to work on day one implementing an effective distribution plan. https://t.co/GfgSnBwjTQ",2591,5648,26200
1306403748898656257,2020-09-17 01:25:00+00:00,"President Trump promised the opioid crisis would end ""quickly"" if he won, but the fact is drug overdose deaths are up nearly 10% across the country. It's heartbreaking.

As president, I promise I'll take action to end this epidemic. https://t.co/tnVAqXbXpm",3290,4198,15612
1306399974276526081,2020-09-17 01:10:00+00:00,"If you give a climate arsonist four more years in the White House, why would anyone be surprised if more of America is ablaze? https://t.co/DwCIoNkwk1",2790,5434,22063
1306384874643894272,2020-09-17 00:10:00+00:00,We’re going to get this virus under control and get your life back on track.,19764,27196,224357
1306373549939195905,2020-09-16 23:25:00+00:00,This is Donald Trump’s America after one term. Why would we give him a second? https://t.co/E2dwc6R30h,3684,10584,30906
1306357192262590467,2020-09-16 22:20:00+00:00,"When I said I trust vaccines, and I trust the scientists, but I don't trust Donald Trump — this is what I meant: https://t.co/oBDXcFUAek",3035,16185,72158
1306334039557586944,2020-09-16 20:48:00+00:00,"We can’t allow the Good Friday Agreement that brought peace to Northern Ireland to become a casualty of Brexit.

Any trade deal between the U.S. and U.K. must be contingent upon respect for the Agreement and preventing the return of a hard border. Period. https://t.co/Ecu9jPrcHL",6373,17284,70370
1306319984721682432,2020-09-16 19:52:09+00:00,"We all want a COVID-19 vaccine as soon as possible, but it needs to be based on science — not politics. Tune in as I discuss how we can develop and equitably distribute a safe and effective vaccine: https://t.co/KPxTaqAiVd",1855,3086,11034
1306279178304536576,2020-09-16 17:10:00+00:00,"We’ve lost nearly 200,000 Americans to COVID-19. 

It didn’t have to be this bad — but Donald Trump failed to do his job.",13240,25355,138258
1306254264298213378,2020-09-16 15:31:00+00:00,"The fact of the matter is Donald Trump doesn't have a health care plan.

I do — and you can read it here: https://t.co/gm6jgUrcaT https://t.co/LbvDvFj4m8",3302,14103,39562
1306245959421177856,2020-09-16 14:58:00+00:00,Science will win. https://t.co/1KRipY9MCi,4592,17789,114470
1306236396378546179,2020-09-16 14:20:00+00:00,"Donald Trump’s climate denial may not have directly caused the record fires we’re seeing on the West Coast. But if he gets four more years in the White House, they’ll only become more common, devastating, and deadly. https://t.co/7rsG9VDZ4w",3131,6935,25533
1306055202290544640,2020-09-16 02:20:00+00:00,"To be clear: I am not currently president. But if you chip in now, we can change that in November: https://t.co/eFS4tDfHEx https://t.co/ciqFcIGLHB",10665,51462,228546
1306053944066494465,2020-09-16 02:15:00+00:00,"Hispanic Heritage Month is a reminder of the strength we draw as a nation from our immigrant roots. No matter where your family came from, we're here because we all share the same ideals. That's the story of America — and it is well worth celebrating. https://t.co/rign44stJc",1277,3359,12108
1306030539783110657,2020-09-16 00:42:00+00:00,"Donald Trump not only suggested we sell or trade Puerto Rico — but he also left our fellow Americans without the resources they desperately needed after Hurricane Maria. It's unacceptable.

As president, I'll support the island's full recovery and invest in its people and future.",6999,18616,93778
1306013661173932033,2020-09-15 23:34:56+00:00,Today marks the official start of Hispanic Heritage Month. Tune in as we kick off our celebration from Florida: https://t.co/GMSo25KzM6,1584,2940,11346
1305996062591574017,2020-09-15 22:25:00+00:00,"As we celebrate the Independence Day of Costa Rica, Guatemala, El Salvador, Honduras and Nicaragua, we must affirm the democratic aspirations and human rights of people across Latin America.

I'll always fight for democracy and for those who come to America seeking a better life.",2173,5451,25790
1305983479830593536,2020-09-15 21:35:00+00:00,"The 16th Street Baptist Church bombing is a powerful reminder of our past and what remains at stake in this election. As we honor the memory of those four little girls, we must commit to defeating the poisonous ideology of white supremacy that lit the fuse 57 years ago.",2015,7167,30498
1305974675370106881,2020-09-15 21:00:01+00:00,"I believe that every American deserves a fair shot to get ahead and a government that treats them equally. But that hasn't been the case for the people of Puerto Rico. Today, I'm releasing my new plan to change that: https://t.co/qX7sQPPfmX",1386,5895,21128
1305954790711734272,2020-09-15 19:41:00+00:00,"For months, President Trump has failed to provide desperately needed fiscal relief to our state and local governments — and we’re seeing the consequences every day.

Our students and educators deserve better.

As president, I’ll make sure they always have the resources they need. https://t.co/E2jaIFPkzC",1744,4170,15526
1305929147441532930,2020-09-15 17:59:06+00:00,"The most sacred obligation of our government is to do right by those who defend our nation at war. I’m in Tampa, Florida, to hear from veterans and to discuss how I’ll honor that promise as president. Tune in: https://t.co/SkJOytj8gm",1815,3454,11996
1305912512265641984,2020-09-15 16:53:00+00:00,"Wheels up, folks. https://t.co/zQDCWhpm1v",7844,7659,77263
1305884830370988035,2020-09-15 15:03:00+00:00,"Donald Trump is not responsible for COVID-19, but he is responsible for his failed response and for lying to the American people. https://t.co/cWuEoHiUxj",4180,13693,44306
1305881558235189249,2020-09-15 14:50:00+00:00,"This morning, parents all across the West — already worried about their kids being indoors because of COVID-19 — are now also waking up worried about their kids being outside.

We need a president who takes climate change seriously.",6713,18192,102240
1305680232469467137,2020-09-15 01:30:00+00:00,"The fact is, Iran is closer to a nuclear bomb today than it was when Donald Trump took office.

Every day he’s in charge of our national security is another day our enemies are emboldened and the American people are at risk. https://t.co/hEMkpGARuo",7191,9552,36850
1305666390670675969,2020-09-15 00:35:00+00:00,"When Donald Trump thinks about climate change, he thinks “hoax.” 

I think “jobs.”

Good paying, union jobs that put Americans to work building a stronger, more climate-resilient nation. https://t.co/AKl9jZKB0s",3726,9701,38868
1305648774157565952,2020-09-14 23:25:00+00:00,".@realDonaldTrump, you know what’s actually threatening our suburbs?

Wildfires. Floods. Hurricanes.

We need to act on climate. Now.",19116,34635,204952
1305608509229207552,2020-09-14 20:45:00+00:00,Science knows. https://t.co/Pwx8meY4zw,8277,23917,113631
1305605992483258371,2020-09-14 20:35:00+00:00,"Folks, it all comes down to this. We have just 50 days until the most important election of our lifetimes.

Make a plan to have your voice heard this November. https://t.co/Hy8C4mIL2M",3455,7595,30243
1305578058326343683,2020-09-14 18:44:00+00:00,"Amy Poehler and @MayaRudolph know a thing or two about @HillaryClinton and @KamalaHarris — and I can't wait to see what they have in store for tonight's grassroots fundraiser.

Chip in now to reserve your ticket: https://t.co/EUe06GBv9U https://t.co/fDavPo1Fuo",1938,3225,14995
1305559162080747525,2020-09-14 17:28:55+00:00,Climate change is the existential challenge that will define our future as a country. Tune in as I discuss the wildfires up and down the West Coast — and how I'll tackle the climate crisis head-on and create millions of good-paying jobs: https://t.co/yMhodX8RYe,3119,4085,13230
1305537793414889472,2020-09-14 16:04:00+00:00,"50 days until Election Day. 50 days to do everything we can to make Donald Trump a one-term president.

Chip in to power our campaign through this final stretch: https://t.co/6WkyWFXVpc",2405,3652,13929
1305510362255564801,2020-09-14 14:15:00+00:00,50 days.,18511,28619,228546
1305300227721703424,2020-09-14 00:20:00+00:00,"Weapons of war have no place in our communities.

We need to ban assault weapons and high-capacity magazines.",30915,28164,199529
1305287645635829761,2020-09-13 23:30:00+00:00,"When President Trump talks about America leading the world, this is what he means. https://t.co/z2KpYhojtB",3114,9911,25867
1305275061671206914,2020-09-13 22:40:00+00:00,"I know we can beat Donald Trump and build this nation back better — but we need your help to do it. That's why we're launching our new Grassroots Fundraising Team.

Sign up and help us win this November. https://t.co/T5CN04xsXo",2660,4372,14961
1305260921367990277,2020-09-13 21:43:48+00:00,"I promise that as president, I’ll make reauthorizing the Violence Against Women Act a top priority and continue working to end gender-based violence. https://t.co/wmN7bSAUVg",733,2280,8405
1305260678991810562,2020-09-13 21:42:51+00:00,"With each reauthorization, VAWA has become stronger.

The latest bill—passed by the House last year—would close loopholes allowing abusers to obtain guns and extend protections for Native women.

But Mitch McConnell refuses to bring it to the floor for a vote. It’s despicable.",398,2769,9892
1305260465585451008,2020-09-13 21:42:00+00:00,"26 years ago today, the Violence Against Women Act became law. In the years since, it has saved countless lives and helped change the culture around sexual assault and domestic violence.

Writing and championing the law remains one of my proudest accomplishments. https://t.co/9pV7X9fgKq",1866,6120,19805
1305250902861918208,2020-09-13 21:04:00+00:00,"It's hard to believe, but Monday marks 50 days until Election Day. To kick off the final stretch, @HillaryClinton and @KamalaHarris are hosting a grassroots fundraiser.

You won't want to miss this, folks. Chip in to reserve your spot: https://t.co/WI4clZqxEA",2101,3250,11921
1305229763464900608,2020-09-13 19:40:00+00:00,"26 years ago today, the Senate passed 10-year bans on assault weapons and high-capacity magazines—it was an effort I was proud to champion.

These bans saved lives, and Congress should have never let them expire.

As president, I’ll take on the @NRA and we’ll ban them once again.",13054,18530,105164
1305160054346141703,2020-09-13 15:03:00+00:00,"This cold-blooded shooting is unconscionable and the perpetrator must be brought to justice.

Violence of any kind is wrong; those who commit it should be caught and punished.

Jill and I are keeping the deputies and their loved ones in our hearts and praying for a full recovery. https://t.co/330QfeIUGg",15849,17251,84564
1304935826682458112,2020-09-13 00:12:00+00:00,"In a Biden-Harris administration, “Buy American” will be more than a slogan. 

We’re going to invest an additional $400 billion in purchasing American-made products and keep good-paying jobs here at home. https://t.co/HrOOkXerMP",5276,7522,28427
1304920726932041729,2020-09-12 23:12:00+00:00,"Donald Trump and I have pretty different philosophies when it comes to giving our word.
 
Mine means something.
 
When I tell the American people I’m going to do something — I follow through. https://t.co/FCHpIGHtf2",5158,8573,35385
1304879958808985602,2020-09-12 20:30:00+00:00,"I promise you that if I’m elected president, I’ll never forget what the job is about. It’s about you — the American people. https://t.co/ACGjYymWSg",3760,6957,24440
1304866117354020864,2020-09-12 19:35:00+00:00,"Iran’s cruel execution of Navid Afkari is a travesty. No country should arrest, torture, or execute peaceful protestors or activists. 

Iran must free its other political prisoners, including Nasrin Sotoudeh, and release unjustly detained Americans. https://t.co/Jj9QZbyQL7",2590,6531,26724
1304860328920981504,2020-09-12 19:12:00+00:00,"As president, I’ll impose a tax penalty on companies that ship jobs overseas and sell products back to the U.S. — and I’ll create millions of good-paying jobs here at home.

We’re going to make sure the future is made in America — by all of America's workers. https://t.co/8smOm5MGx1",4739,6501,26458
1304847494518575108,2020-09-12 18:21:00+00:00,"The science is clear, and deadly signs like the fires out West are unmistakable — climate change poses an existential threat to our way of life.

We must act now to avoid a future defined by tragedies like the one American families are enduring today. https://t.co/iGNTQVOy3t",3489,6258,24143
1304796917763768320,2020-09-12 15:00:01+00:00,"You deserve a President and Vice President who will spend every minute of every day working to make your life better.

I promise that’s exactly what @KamalaHarris and I will do.",22016,26680,167463
1304563623998570496,2020-09-11 23:33:00+00:00,Always remember. https://t.co/BwaBSo8LFq,3613,15012,109897
1304473050075860997,2020-09-11 17:33:05+00:00,"And now, as then, we owe it to them to come together as a nation — so that Americans can once again do what we did so bravely nineteen years ago: turn from tragedy to purpose, rebuild our lives, and begin, in time, to heal.",477,2009,12154
1304473048771420165,2020-09-11 17:33:05+00:00,"Now, as then, our heroes are ordinary people doing extraordinary things: nurses and doctors; delivery drivers and grocery clerks; public transit workers and educators; regular Americans thrust into courageous acts of sacrifice and service.",485,2030,12212
